Freq, Harmonic, V1, VAngle1, I1, IAngle1
1002, 16.70000, 52.0596, -40.127, 0.003994, 34.9674
1003, 16.70833, 52.108, -40.1253, 0.00399974, 34.9771
1003, 16.71667, 52.1564, -40.1236, 0.00400549, 34.9868
1004, 16.72500, 52.2048, -40.1219, 0.00401124, 34.9964
1004, 16.73333, 52.2532, -40.1202, 0.004017, 35.006
1005, 16.74167, 52.3017, -40.1185, 0.00402277, 35.0156
1005, 16.75000, 52.3502, -40.1169, 0.00402854, 35.0252
1006, 16.75833, 52.3988, -40.1152, 0.00403432, 35.0348
1006, 16.76667, 52.4474, -40.1136, 0.0040401, 35.0443
1007, 16.77500, 52.496, -40.112, 0.00404589, 35.0539
1007, 16.78333, 52.5446, -40.1104, 0.00405169, 35.0634
1007, 16.79167, 52.5933, -40.1088, 0.0040575, 35.0729
1008, 16.80000, 52.642, -40.1072, 0.00406331, 35.0823
1009, 16.80833, 52.6908, -40.1056, 0.00406912, 35.0918
1009, 16.81667, 52.7396, -40.104, 0.00407495, 35.1012
1010, 16.82500, 52.7884, -40.1025, 0.00408078, 35.1106
1010, 16.83333, 52.8372, -40.1009, 0.00408661, 35.12
1011, 16.84167, 52.8861, -40.0994, 0.00409246, 35.1294
1011, 16.85000, 52.935, -40.0979, 0.0040983, 35.1387
1012, 16.85833, 52.984, -40.0963, 0.00410416, 35.148
1012, 16.86667, 53.033, -40.0948, 0.00411002, 35.1574
1013, 16.87500, 53.082, -40.0933, 0.00411589, 35.1666
1013, 16.88333, 53.131, -40.0919, 0.00412176, 35.1759
1014, 16.89167, 53.1801, -40.0904, 0.00412764, 35.1852
1014, 16.90000, 53.2292, -40.0889, 0.00413353, 35.1944
1015, 16.90833, 53.2783, -40.0875, 0.00413942, 35.2036
1015, 16.91667, 53.3275, -40.0861, 0.00414532, 35.2128
1016, 16.92500, 53.3767, -40.0846, 0.00415123, 35.222
1016, 16.93333, 53.426, -40.0832, 0.00415714, 35.2311
1016, 16.94167, 53.4753, -40.0818, 0.00416306, 35.2403
1017, 16.95000, 53.5246, -40.0804, 0.00416899, 35.2494
1018, 16.95833, 53.5739, -40.079, 0.00417492, 35.2585
1018, 16.96667, 53.6233, -40.0777, 0.00418086, 35.2676
1019, 16.97500, 53.6727, -40.0763, 0.0041868, 35.2766
1019, 16.98333, 53.7222, -40.075, 0.00419275, 35.2856
1020, 16.99167, 53.7716, -40.0736, 0.00419871, 35.2947
1020, 17.00000, 53.8212, -40.0723, 0.00420468, 35.3037
1021, 17.00833, 53.8707, -40.071, 0.00421065, 35.3126
1021, 17.01667, 53.9203, -40.0697, 0.00421663, 35.3216
1022, 17.02500, 53.9699, -40.0684, 0.00422261, 35.3306
1022, 17.03333, 54.0196, -40.0671, 0.0042286, 35.3395
1023, 17.04167, 54.0692, -40.0658, 0.0042346, 35.3484
1023, 17.05000, 54.119, -40.0646, 0.0042406, 35.3573
1024, 17.05833, 54.1687, -40.0633, 0.00424661, 35.3661
1024, 17.06667, 54.2185, -40.0621, 0.00425263, 35.375
1025, 17.07500, 54.2683, -40.0609, 0.00425865, 35.3838
1025, 17.08333, 54.3182, -40.0596, 0.00426468, 35.3926
1026, 17.09167, 54.3681, -40.0584, 0.00427072, 35.4014
1026, 17.10000, 54.418, -40.0572, 0.00427676, 35.4102
1027, 17.10833, 54.468, -40.056, 0.00428281, 35.4189
1027, 17.11667, 54.518, -40.0549, 0.00428887, 35.4277
1028, 17.12500, 54.568, -40.0537, 0.00429493, 35.4364
1028, 17.13333, 54.6181, -40.0526, 0.004301, 35.4451
1029, 17.14167, 54.6682, -40.0514, 0.00430708, 35.4538
1029, 17.15000, 54.7183, -40.0503, 0.00431316, 35.4624
1030, 17.15833, 54.7685, -40.0492, 0.00431925, 35.4711
1030, 17.16667, 54.8187, -40.048, 0.00432535, 35.4797
1031, 17.17500, 54.8689, -40.0469, 0.00433145, 35.4883
1031, 17.18333, 54.9192, -40.0459, 0.00433756, 35.4969
1032, 17.19167, 54.9695, -40.0448, 0.00434368, 35.5054
1032, 17.20000, 55.0198, -40.0437, 0.0043498, 35.514
1033, 17.20833, 55.0702, -40.0427, 0.00435593, 35.5225
1033, 17.21667, 55.1206, -40.0416, 0.00436207, 35.531
1034, 17.22500, 55.1711, -40.0406, 0.00436821, 35.5395
1034, 17.23333, 55.2216, -40.0395, 0.00437436, 35.548
1035, 17.24167, 55.2721, -40.0385, 0.00438052, 35.5564
1035, 17.25000, 55.3227, -40.0375, 0.00438669, 35.5649
1036, 17.25833, 55.3733, -40.0365, 0.00439286, 35.5733
1036, 17.26667, 55.4239, -40.0355, 0.00439903, 35.5817
1037, 17.27500, 55.4745, -40.0346, 0.00440522, 35.5901
1037, 17.28333, 55.5252, -40.0336, 0.00441141, 35.5984
1038, 17.29167, 55.576, -40.0326, 0.00441761, 35.6068
1038, 17.30000, 55.6268, -40.0317, 0.00442381, 35.6151
1039, 17.30833, 55.6776, -40.0308, 0.00443002, 35.6234
1039, 17.31667, 55.7284, -40.0299, 0.00443624, 35.6317
1040, 17.32500, 55.7793, -40.0289, 0.00444247, 35.64
1040, 17.33333, 55.8302, -40.028, 0.0044487, 35.6482
1041, 17.34167, 55.8812, -40.0272, 0.00445494, 35.6565
1041, 17.35000, 55.9321, -40.0263, 0.00446118, 35.6647
1042, 17.35833, 55.9832, -40.0254, 0.00446743, 35.6729
1042, 17.36667, 56.0342, -40.0245, 0.00447369, 35.681
1043, 17.37500, 56.0853, -40.0237, 0.00447996, 35.6892
1043, 17.38333, 56.1365, -40.0229, 0.00448623, 35.6974
1044, 17.39167, 56.1876, -40.022, 0.00449251, 35.7055
1044, 17.40000, 56.2388, -40.0212, 0.0044988, 35.7136
1045, 17.40833, 56.2901, -40.0204, 0.00450509, 35.7217
1045, 17.41667, 56.3414, -40.0196, 0.0045114, 35.7298
1046, 17.42500, 56.3927, -40.0188, 0.0045177, 35.7378
1046, 17.43333, 56.444, -40.0181, 0.00452402, 35.7458
1047, 17.44167, 56.4954, -40.0173, 0.00453034, 35.7539
1047, 17.45000, 56.5469, -40.0165, 0.00453667, 35.7619
1048, 17.45833, 56.5983, -40.0158, 0.004543, 35.7698
1048, 17.46667, 56.6498, -40.0151, 0.00454935, 35.7778
1049, 17.47500, 56.7014, -40.0143, 0.0045557, 35.7858
1049, 17.48333, 56.7529, -40.0136, 0.00456205, 35.7937
1050, 17.49167, 56.8046, -40.0129, 0.00456842, 35.8016
1050, 17.50000, 56.8562, -40.0122, 0.00457479, 35.8095
1051, 17.50833, 56.9079, -40.0115, 0.00458117, 35.8174
1051, 17.51667, 56.9596, -40.0109, 0.00458755, 35.8252
1052, 17.52500, 57.0114, -40.0102, 0.00459394, 35.8331
1052, 17.53333, 57.0632, -40.0095, 0.00460034, 35.8409
1053, 17.54167, 57.115, -40.0089, 0.00460675, 35.8487
1053, 17.55000, 57.1669, -40.0083, 0.00461316, 35.8565
1054, 17.55833, 57.2188, -40.0076, 0.00461958, 35.8643
1054, 17.56667, 57.2708, -40.007, 0.00462601, 35.872
1055, 17.57500, 57.3227, -40.0064, 0.00463244, 35.8797
1055, 17.58333, 57.3748, -40.0058, 0.00463888, 35.8875
1056, 17.59167, 57.4268, -40.0053, 0.00464533, 35.8952
1056, 17.60000, 57.4789, -40.0047, 0.00465179, 35.9028
1057, 17.60833, 57.5311, -40.0041, 0.00465825, 35.9105
1057, 17.61667, 57.5832, -40.0036, 0.00466472, 35.9181
1058, 17.62500, 57.6355, -40.003, 0.0046712, 35.9258
1058, 17.63333, 57.6877, -40.0025, 0.00467768, 35.9334
1059, 17.64167, 57.74, -40.002, 0.00468417, 35.941
1059, 17.65000, 57.7923, -40.0015, 0.00469067, 35.9486
1060, 17.65833, 57.8447, -40.001, 0.00469718, 35.9561
1060, 17.66667, 57.8971, -40.0005, 0.00470369, 35.9637
1061, 17.67500, 57.9496, -40, 0.00471021, 35.9712
1061, 17.68333, 58.002, -39.9995, 0.00471674, 35.9787
1062, 17.69167, 58.0546, -39.9991, 0.00472327, 35.9862
1062, 17.70000, 58.1071, -39.9986, 0.00472982, 35.9937
1063, 17.70833, 58.1597, -39.9982, 0.00473636, 36.0011
1063, 17.71667, 58.2124, -39.9978, 0.00474292, 36.0085
1063, 17.72500, 58.265, -39.9973, 0.00474949, 36.016
1064, 17.73333, 58.3177, -39.9969, 0.00475606, 36.0234
1065, 17.74167, 58.3705, -39.9965, 0.00476264, 36.0308
1065, 17.75000, 58.4233, -39.9961, 0.00476922, 36.0381
1065, 17.75833, 58.4761, -39.9958, 0.00477581, 36.0455
1066, 17.76667, 58.529, -39.9954, 0.00478241, 36.0528
1067, 17.77500, 58.5819, -39.995, 0.00478902, 36.0601
1067, 17.78333, 58.6349, -39.9947, 0.00479564, 36.0674
1067, 17.79167, 58.6879, -39.9943, 0.00480226, 36.0747
1068, 17.80000, 58.7409, -39.994, 0.00480889, 36.082
1069, 17.80833, 58.7939, -39.9937, 0.00481552, 36.0892
1069, 17.81667, 58.8471, -39.9934, 0.00482217, 36.0965
1069, 17.82500, 58.9002, -39.9931, 0.00482882, 36.1037
1070, 17.83333, 58.9534, -39.9928, 0.00483548, 36.1109
1071, 17.84167, 59.0066, -39.9925, 0.00484215, 36.1181
1071, 17.85000, 59.0599, -39.9922, 0.00484882, 36.1252
1071, 17.85833, 59.1132, -39.992, 0.0048555, 36.1324
1072, 17.86667, 59.1665, -39.9917, 0.00486219, 36.1395
1073, 17.87500, 59.2199, -39.9915, 0.00486889, 36.1466
1073, 17.88333, 59.2733, -39.9913, 0.00487559, 36.1537
1073, 17.89167, 59.3268, -39.991, 0.0048823, 36.1608
1074, 17.90000, 59.3803, -39.9908, 0.00488902, 36.1679
1075, 17.90833, 59.4338, -39.9906, 0.00489575, 36.1749
1075, 17.91667, 59.4874, -39.9904, 0.00490248, 36.1819
1075, 17.92500, 59.5411, -39.9902, 0.00490922, 36.1889
1076, 17.93333, 59.5947, -39.9901, 0.00491597, 36.1959
1077, 17.94167, 59.6484, -39.9899, 0.00492273, 36.2029
1077, 17.95000, 59.7022, -39.9898, 0.00492949, 36.2099
1077, 17.95833, 59.756, -39.9896, 0.00493626, 36.2168
1078, 17.96667, 59.8098, -39.9895, 0.00494304, 36.2238
1079, 17.97500, 59.8637, -39.9894, 0.00494983, 36.2307
1079, 17.98333, 59.9176, -39.9893, 0.00495662, 36.2376
1079, 17.99167, 59.9715, -39.9892, 0.00496342, 36.2444
1080, 18.00000, 60.0255, -39.9891, 0.00497023, 36.2513
1081, 18.00833, 60.0795, -39.989, 0.00497705, 36.2582
1081, 18.01667, 60.1336, -39.9889, 0.00498387, 36.265
1081, 18.02500, 60.1877, -39.9888, 0.0049907, 36.2718
1082, 18.03333, 60.2419, -39.9888, 0.00499754, 36.2786
1083, 18.04167, 60.2961, -39.9888, 0.00500439, 36.2854
1083, 18.05000, 60.3503, -39.9887, 0.00501124, 36.2921
1083, 18.05833, 60.4046, -39.9887, 0.00501811, 36.2989
1084, 18.06667, 60.4589, -39.9887, 0.00502498, 36.3056
1085, 18.07500, 60.5133, -39.9887, 0.00503185, 36.3123
1085, 18.08333, 60.5677, -39.9887, 0.00503874, 36.319
1085, 18.09167, 60.6221, -39.9887, 0.00504563, 36.3257
1086, 18.10000, 60.6766, -39.9887, 0.00505253, 36.3323
1087, 18.10833, 60.7311, -39.9888, 0.00505944, 36.339
1087, 18.11667, 60.7857, -39.9888, 0.00506636, 36.3456
1087, 18.12500, 60.8403, -39.9889, 0.00507328, 36.3522
1088, 18.13333, 60.8949, -39.9889, 0.00508021, 36.3588
1089, 18.14167, 60.9496, -39.989, 0.00508715, 36.3654
1089, 18.15000, 61.0044, -39.9891, 0.0050941, 36.372
1089, 18.15833, 61.0591, -39.9892, 0.00510105, 36.3785
1090, 18.16667, 61.114, -39.9893, 0.00510802, 36.3851
1091, 18.17500, 61.1688, -39.9894, 0.00511499, 36.3916
1091, 18.18333, 61.2237, -39.9895, 0.00512197, 36.3981
1091, 18.19167, 61.2787, -39.9897, 0.00512895, 36.4045
1092, 18.20000, 61.3337, -39.9898, 0.00513595, 36.411
1093, 18.20833, 61.3887, -39.9899, 0.00514295, 36.4175
1093, 18.21667, 61.4438, -39.9901, 0.00514996, 36.4239
1093, 18.22500, 61.4989, -39.9903, 0.00515697, 36.4303
1094, 18.23333, 61.554, -39.9905, 0.005164, 36.4367
1095, 18.24167, 61.6092, -39.9907, 0.00517103, 36.4431
1095, 18.25000, 61.6645, -39.9909, 0.00517807, 36.4495
1095, 18.25833, 61.7197, -39.9911, 0.00518512, 36.4558
1096, 18.26667, 61.7751, -39.9913, 0.00519218, 36.4622
1097, 18.27500, 61.8304, -39.9915, 0.00519925, 36.4685
1097, 18.28333, 61.8859, -39.9918, 0.00520632, 36.4748
1098, 18.29167, 61.9413, -39.992, 0.0052134, 36.4811
1098, 18.30000, 61.9968, -39.9923, 0.00522049, 36.4873
1099, 18.30833, 62.0524, -39.9925, 0.00522758, 36.4936
1099, 18.31667, 62.1079, -39.9928, 0.00523469, 36.4998
1100, 18.32500, 62.1636, -39.9931, 0.0052418, 36.506
1100, 18.33333, 62.2192, -39.9934, 0.00524892, 36.5122
1101, 18.34167, 62.275, -39.9937, 0.00525605, 36.5184
1101, 18.35000, 62.3307, -39.994, 0.00526319, 36.5246
1102, 18.35833, 62.3865, -39.9944, 0.00527033, 36.5308
1102, 18.36667, 62.4424, -39.9947, 0.00527748, 36.5369
1103, 18.37500, 62.4982, -39.995, 0.00528465, 36.543
1103, 18.38333, 62.5542, -39.9954, 0.00529181, 36.5491
1104, 18.39167, 62.6102, -39.9958, 0.00529899, 36.5552
1104, 18.40000, 62.6662, -39.9961, 0.00530618, 36.5613
1105, 18.40833, 62.7222, -39.9965, 0.00531337, 36.5674
1105, 18.41667, 62.7783, -39.9969, 0.00532057, 36.5734
1106, 18.42500, 62.8345, -39.9973, 0.00532778, 36.5795
1106, 18.43333, 62.8907, -39.9977, 0.005335, 36.5855
1107, 18.44167, 62.9469, -39.9982, 0.00534222, 36.5915
1107, 18.45000, 63.0032, -39.9986, 0.00534945, 36.5974
1108, 18.45833, 63.0595, -39.999, 0.0053567, 36.6034
1108, 18.46667, 63.1159, -39.9995, 0.00536395, 36.6094
1109, 18.47500, 63.1723, -39.9999, 0.0053712, 36.6153
1109, 18.48333, 63.2288, -40.0004, 0.00537847, 36.6212
1110, 18.49167, 63.2853, -40.0009, 0.00538574, 36.6271
1110, 18.50000, 63.3418, -40.0014, 0.00539303, 36.633
1111, 18.50833, 63.3984, -40.0019, 0.00540032, 36.6389
1111, 18.51667, 63.4551, -40.0024, 0.00540762, 36.6447
1112, 18.52500, 63.5118, -40.0029, 0.00541492, 36.6506
1112, 18.53333, 63.5685, -40.0035, 0.00542224, 36.6564
1113, 18.54167, 63.6253, -40.004, 0.00542956, 36.6622
1113, 18.55000, 63.6821, -40.0045, 0.0054369, 36.668
1114, 18.55833, 63.7389, -40.0051, 0.00544424, 36.6737
1114, 18.56667, 63.7959, -40.0057, 0.00545158, 36.6795
1115, 18.57500, 63.8528, -40.0062, 0.00545894, 36.6852
1115, 18.58333, 63.9098, -40.0068, 0.00546631, 36.691
1116, 18.59167, 63.9669, -40.0074, 0.00547368, 36.6967
1116, 18.60000, 64.0239, -40.008, 0.00548106, 36.7024
1117, 18.60833, 64.0811, -40.0087, 0.00548845, 36.7081
1117, 18.61667, 64.1383, -40.0093, 0.00549585, 36.7137
1118, 18.62500, 64.1955, -40.0099, 0.00550326, 36.7194
1118, 18.63333, 64.2528, -40.0106, 0.00551067, 36.725
1119, 18.64167, 64.3101, -40.0112, 0.0055181, 36.7306
1119, 18.65000, 64.3674, -40.0119, 0.00552553, 36.7362
1120, 18.65833, 64.4248, -40.0126, 0.00553297, 36.7418
1120, 18.66667, 64.4823, -40.0132, 0.00554042, 36.7474
1121, 18.67500, 64.5398, -40.0139, 0.00554788, 36.7529
1121, 18.68333, 64.5973, -40.0146, 0.00555534, 36.7585
1122, 18.69167, 64.6549, -40.0154, 0.00556282, 36.764
1122, 18.70000, 64.7126, -40.0161, 0.0055703, 36.7695
1123, 18.70833, 64.7703, -40.0168, 0.00557779, 36.775
1123, 18.71667, 64.828, -40.0175, 0.00558529, 36.7805
1124, 18.72500, 64.8858, -40.0183, 0.0055928, 36.7859
1124, 18.73333, 64.9436, -40.0191, 0.00560031, 36.7914
1125, 18.74167, 65.0015, -40.0198, 0.00560784, 36.7968
1125, 18.75000, 65.0594, -40.0206, 0.00561537, 36.8022
1126, 18.75833, 65.1173, -40.0214, 0.00562291, 36.8076
1126, 18.76667, 65.1754, -40.0222, 0.00563047, 36.813
1127, 18.77500, 65.2334, -40.023, 0.00563802, 36.8184
1127, 18.78333, 65.2915, -40.0238, 0.00564559, 36.8237
1128, 18.79167, 65.3497, -40.0247, 0.00565317, 36.8291
1128, 18.80000, 65.4079, -40.0255, 0.00566075, 36.8344
1129, 18.80833, 65.4661, -40.0263, 0.00566835, 36.8397
1129, 18.81667, 65.5244, -40.0272, 0.00567595, 36.845
1130, 18.82500, 65.5827, -40.0281, 0.00568356, 36.8502
1130, 18.83333, 65.6411, -40.0289, 0.00569118, 36.8555
1131, 18.84167, 65.6996, -40.0298, 0.00569881, 36.8607
1131, 18.85000, 65.758, -40.0307, 0.00570645, 36.866
1132, 18.85833, 65.8166, -40.0316, 0.00571409, 36.8712
1132, 18.86667, 65.8752, -40.0325, 0.00572175, 36.8764
1133, 18.87500, 65.9338, -40.0335, 0.00572941, 36.8816
1133, 18.88333, 65.9924, -40.0344, 0.00573708, 36.8867
1134, 18.89167, 66.0512, -40.0353, 0.00574476, 36.8919
1134, 18.90000, 66.1099, -40.0363, 0.00575245, 36.897
1135, 18.90833, 66.1687, -40.0372, 0.00576015, 36.9021
1135, 18.91667, 66.2276, -40.0382, 0.00576786, 36.9072
1136, 18.92500, 66.2865, -40.0392, 0.00577557, 36.9123
1136, 18.93333, 66.3455, -40.0402, 0.0057833, 36.9174
1137, 18.94167, 66.4045, -40.0412, 0.00579103, 36.9224
1137, 18.95000, 66.4635, -40.0422, 0.00579877, 36.9275
1138, 18.95833, 66.5227, -40.0432, 0.00580652, 36.9325
1138, 18.96667, 66.5818, -40.0443, 0.00581428, 36.9375
1139, 18.97500, 66.641, -40.0453, 0.00582205, 36.9425
1139, 18.98333, 66.7002, -40.0463, 0.00582983, 36.9475
1140, 18.99167, 66.7596, -40.0474, 0.00583761, 36.9525
1140, 19.00000, 66.8189, -40.0485, 0.00584541, 36.9574
1141, 19.00833, 66.8783, -40.0495, 0.00585321, 36.9624
1141, 19.01667, 66.9377, -40.0506, 0.00586103, 36.9673
1142, 19.02500, 66.9972, -40.0517, 0.00586885, 36.9722
1142, 19.03333, 67.0568, -40.0528, 0.00587668, 36.9771
1143, 19.04167, 67.1164, -40.054, 0.00588452, 36.9819
1143, 19.05000, 67.176, -40.0551, 0.00589237, 36.9868
1144, 19.05833, 67.2357, -40.0562, 0.00590022, 36.9916
1144, 19.06667, 67.2954, -40.0574, 0.00590809, 36.9965
1145, 19.07500, 67.3552, -40.0585, 0.00591597, 37.0013
1145, 19.08333, 67.415, -40.0597, 0.00592385, 37.0061
1146, 19.09167, 67.4749, -40.0609, 0.00593174, 37.0109
1146, 19.10000, 67.5349, -40.062, 0.00593965, 37.0156
1147, 19.10833, 67.5949, -40.0632, 0.00594756, 37.0204
1147, 19.11667, 67.6549, -40.0644, 0.00595548, 37.0251
1148, 19.12500, 67.715, -40.0656, 0.00596341, 37.0298
1148, 19.13333, 67.7751, -40.0669, 0.00597135, 37.0345
1149, 19.14167, 67.8353, -40.0681, 0.00597929, 37.0392
1149, 19.15000, 67.8955, -40.0693, 0.00598725, 37.0439
1150, 19.15833, 67.9558, -40.0706, 0.00599522, 37.0486
1150, 19.16667, 68.0162, -40.0718, 0.00600319, 37.0532
1151, 19.17500, 68.0765, -40.0731, 0.00601118, 37.0578
1151, 19.18333, 68.137, -40.0744, 0.00601917, 37.0624
1152, 19.19167, 68.1974, -40.0757, 0.00602717, 37.067
1152, 19.20000, 68.258, -40.077, 0.00603518, 37.0716
1153, 19.20833, 68.3186, -40.0783, 0.00604321, 37.0762
1153, 19.21667, 68.3792, -40.0796, 0.00605124, 37.0807
1154, 19.22500, 68.4399, -40.0809, 0.00605928, 37.0853
1154, 19.23333, 68.5006, -40.0823, 0.00606732, 37.0898
1155, 19.24167, 68.5614, -40.0836, 0.00607538, 37.0943
1155, 19.25000, 68.6223, -40.085, 0.00608345, 37.0988
1156, 19.25833, 68.6831, -40.0864, 0.00609152, 37.1033
1156, 19.26667, 68.7441, -40.0877, 0.00609961, 37.1077
1157, 19.27500, 68.8051, -40.0891, 0.00610771, 37.1122
1157, 19.28333, 68.8661, -40.0905, 0.00611581, 37.1166
1158, 19.29167, 68.9272, -40.0919, 0.00612392, 37.121
1158, 19.30000, 68.9884, -40.0933, 0.00613205, 37.1254
1159, 19.30833, 69.0496, -40.0948, 0.00614018, 37.1298
1159, 19.31667, 69.1108, -40.0962, 0.00614832, 37.1342
1160, 19.32500, 69.1721, -40.0976, 0.00615647, 37.1386
1160, 19.33333, 69.2334, -40.0991, 0.00616463, 37.1429
1161, 19.34167, 69.2949, -40.1006, 0.0061728, 37.1472
1161, 19.35000, 69.3563, -40.102, 0.00618098, 37.1515
1162, 19.35833, 69.4178, -40.1035, 0.00618917, 37.1558
1162, 19.36667, 69.4794, -40.105, 0.00619737, 37.1601
1163, 19.37500, 69.541, -40.1065, 0.00620557, 37.1644
1163, 19.38333, 69.6026, -40.108, 0.00621379, 37.1686
1164, 19.39167, 69.6644, -40.1095, 0.00622202, 37.1729
1164, 19.40000, 69.7261, -40.1111, 0.00623025, 37.1771
1165, 19.40833, 69.7879, -40.1126, 0.0062385, 37.1813
1165, 19.41667, 69.8498, -40.1142, 0.00624675, 37.1855
1166, 19.42500, 69.9117, -40.1157, 0.00625501, 37.1897
1166, 19.43333, 69.9737, -40.1173, 0.00626329, 37.1938
1167, 19.44167, 70.0357, -40.1189, 0.00627157, 37.198
1167, 19.45000, 70.0978, -40.1205, 0.00627986, 37.2021
1168, 19.45833, 70.1599, -40.1221, 0.00628817, 37.2062
1168, 19.46667, 70.2221, -40.1237, 0.00629648, 37.2103
1169, 19.47500, 70.2844, -40.1253, 0.0063048, 37.2144
1169, 19.48333, 70.3466, -40.1269, 0.00631313, 37.2185
1170, 19.49167, 70.409, -40.1286, 0.00632147, 37.2225
1170, 19.50000, 70.4714, -40.1302, 0.00632982, 37.2266
1171, 19.50833, 70.5338, -40.1319, 0.00633818, 37.2306
1171, 19.51667, 70.5963, -40.1335, 0.00634655, 37.2346
1172, 19.52500, 70.6589, -40.1352, 0.00635493, 37.2386
1172, 19.53333, 70.7215, -40.1369, 0.00636332, 37.2426
1173, 19.54167, 70.7842, -40.1386, 0.00637172, 37.2465
1173, 19.55000, 70.8469, -40.1403, 0.00638013, 37.2505
1174, 19.55833, 70.9097, -40.142, 0.00638854, 37.2544
1174, 19.56667, 70.9725, -40.1437, 0.00639697, 37.2583
1175, 19.57500, 71.0354, -40.1455, 0.00640541, 37.2622
1175, 19.58333, 71.0983, -40.1472, 0.00641386, 37.2661
1176, 19.59167, 71.1613, -40.149, 0.00642231, 37.27
1176, 19.60000, 71.2243, -40.1507, 0.00643078, 37.2739
1177, 19.60833, 71.2874, -40.1525, 0.00643926, 37.2777
1177, 19.61667, 71.3506, -40.1543, 0.00644774, 37.2816
1178, 19.62500, 71.4137, -40.1561, 0.00645624, 37.2854
1178, 19.63333, 71.477, -40.1579, 0.00646474, 37.2892
1179, 19.64167, 71.5403, -40.1597, 0.00647326, 37.293
1179, 19.65000, 71.6037, -40.1615, 0.00648179, 37.2967
1180, 19.65833, 71.6671, -40.1634, 0.00649032, 37.3005
1180, 19.66667, 71.7306, -40.1652, 0.00649887, 37.3042
1181, 19.67500, 71.7941, -40.1671, 0.00650742, 37.3079
1181, 19.68333, 71.8577, -40.1689, 0.00651599, 37.3117
1182, 19.69167, 71.9213, -40.1708, 0.00652456, 37.3154
1182, 19.70000, 71.985, -40.1727, 0.00653315, 37.319
1183, 19.70833, 72.0488, -40.1746, 0.00654174, 37.3227
1183, 19.71667, 72.1126, -40.1765, 0.00655035, 37.3264
1184, 19.72500, 72.1764, -40.1784, 0.00655896, 37.33
1184, 19.73333, 72.2403, -40.1803, 0.00656759, 37.3336
1185, 19.74167, 72.3043, -40.1823, 0.00657622, 37.3372
1185, 19.75000, 72.3683, -40.1842, 0.00658487, 37.3408
1186, 19.75833, 72.4324, -40.1862, 0.00659352, 37.3444
1186, 19.76667, 72.4965, -40.1881, 0.00660219, 37.3479
1187, 19.77500, 72.5607, -40.1901, 0.00661086, 37.3515
1187, 19.78333, 72.625, -40.1921, 0.00661955, 37.355
1188, 19.79167, 72.6893, -40.1941, 0.00662825, 37.3585
1188, 19.80000, 72.7536, -40.1961, 0.00663695, 37.362
1188, 19.80833, 72.818, -40.1981, 0.00664567, 37.3655
1189, 19.81667, 72.8825, -40.2001, 0.00665439, 37.369
1190, 19.82500, 72.947, -40.2021, 0.00666313, 37.3725
1190, 19.83333, 73.0116, -40.2042, 0.00667187, 37.3759
1190, 19.84167, 73.0762, -40.2062, 0.00668063, 37.3793
1191, 19.85000, 73.1409, -40.2083, 0.0066894, 37.3827
1192, 19.85833, 73.2057, -40.2104, 0.00669817, 37.3861
1192, 19.86667, 73.2705, -40.2124, 0.00670696, 37.3895
1192, 19.87500, 73.3353, -40.2145, 0.00671576, 37.3929
1193, 19.88333, 73.4003, -40.2166, 0.00672456, 37.3962
1194, 19.89167, 73.4652, -40.2187, 0.00673338, 37.3996
1194, 19.90000, 73.5303, -40.2209, 0.00674221, 37.4029
1194, 19.90833, 73.5954, -40.223, 0.00675105, 37.4062
1195, 19.91667, 73.6605, -40.2251, 0.0067599, 37.4095
1196, 19.92500, 73.7257, -40.2273, 0.00676875, 37.4128
1196, 19.93333, 73.791, -40.2295, 0.00677762, 37.416
1196, 19.94167, 73.8563, -40.2316, 0.0067865, 37.4193
1197, 19.95000, 73.9217, -40.2338, 0.00679539, 37.4225
1198, 19.95833, 73.9871, -40.236, 0.00680429, 37.4257
1198, 19.96667, 74.0526, -40.2382, 0.0068132, 37.4289
1198, 19.97500, 74.1181, -40.2404, 0.00682212, 37.4321
1199, 19.98333, 74.1837, -40.2426, 0.00683105, 37.4353
1200, 19.99167, 74.2494, -40.2449, 0.00684, 37.4385
1200, 20.00000, 74.3151, -40.2471, 0.00684895, 37.4416
1200, 20.00833, 74.3809, -40.2493, 0.00685791, 37.4447
1201, 20.01667, 74.4467, -40.2516, 0.00686688, 37.4479
1202, 20.02500, 74.5126, -40.2539, 0.00687587, 37.451
1202, 20.03333, 74.5786, -40.2562, 0.00688486, 37.454
1202, 20.04167, 74.6446, -40.2585, 0.00689387, 37.4571
1203, 20.05000, 74.7106, -40.2608, 0.00690288, 37.4602
1204, 20.05833, 74.7768, -40.2631, 0.00691191, 37.4632
1204, 20.06667, 74.8429, -40.2654, 0.00692094, 37.4662
1204, 20.07500, 74.9092, -40.2677, 0.00692999, 37.4692
1205, 20.08333, 74.9755, -40.2701, 0.00693905, 37.4722
1206, 20.09167, 75.0418, -40.2724, 0.00694812, 37.4752
1206, 20.10000, 75.1083, -40.2748, 0.00695719, 37.4782
1206, 20.10833, 75.1747, -40.2771, 0.00696628, 37.4811
1207, 20.11667, 75.2413, -40.2795, 0.00697538, 37.4841
1208, 20.12500, 75.3079, -40.2819, 0.00698449, 37.487
1208, 20.13333, 75.3745, -40.2843, 0.00699361, 37.4899
1208, 20.14167, 75.4412, -40.2867, 0.00700275, 37.4928
